"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Lower middle income","LMC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00211150954758224","0.0223866946881692","0.0390005368142474","0.0748423851352748","0.16037231817012","0.280821339080083","0.559819698506171","0.874326169158467","1.60281996019384","2.11450330459814","2.91958803260918","3.67829792645406","4.58778634359544","5.83204301706442","6.88158492918763","7.9893480876819","10.9592296442879","13.1676006752086","15.6952716534418","18.3072663778093","22.6892449763187","26.8219984225316","29.8523192711676","",
"Low & middle income","LMY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0140439509402722","0.0388779588870682","0.0794828332318757","0.157852763044613","0.361929941804841","0.723486323394473","1.45468196711228","2.06613788876481","3.46919926126942","4.55473401629809","5.85036463926468","6.93533086170721","8.52514122994723","11.0985498136826","13.7263602021853","16.4416820498337","20.168987447742","23.0219166916264","26.206146161121","29.0394426087332","32.4238661638954","36.0703058717711","38.9786279572752","",
"Lesotho","LSO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00284594","0.005584433","0.010956533","0.05380446","0.21180607","0.261150063","1.083943137","1.53249659","2.175524339","2.580245484","2.979708187","3.44543126","3.58","3.72","3.86","7","10","15","22","25","27.36","",
"Late-demographic dividend","LTE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00999448873704891","0.0278121866161434","0.0594794374658898","0.140571361123118","0.269394428254013","0.629712692510508","1.26673604089493","2.47059845384833","3.56044105816252","5.91299272533248","8.02851688318922","10.3829499112387","12.2902609021774","15.1390892425585","19.9771316850996","25.1973720973312","30.5962521124679","36.032899250308","40.0440836916157","44.6391844058017","48.3232398818004","50.8829588154466","53.5858125109849","56.5438381033724","",
"Lithuania","LTU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.277421291","0.978422157","1.972063745","2.9230547","6.427067495","7.179356994","17.69","25.91","31.23","36.22","43.9","49.9","55.22","59.76","62.12","63.6399774","67.22998933","68.4529","72.13","71.378","74.37664556","",
"Luxembourg","LUX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.153198791","0.302155121","0.496486119","1.590941911","5.551653306","7.142704085","11.74555372","17.3879578","22.88732797","36.16342251","39.84","54.55","65.88","70","72.51","78.92","82.23","87.31","90.62","90.02985856","91.94992374","93.7765","94.67","97.3341","97.49393019","",
"Latvia","LVA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.812717072","2.053454712","3.315267886","4.387409055","6.319062083","7.219345808","21.94","26.98","38.58","46","53.63","59.17","63.41","66.84","68.42","69.74995456","73.11994377","75.2344","75.83","79.2006","79.88937141","",
"Macao SAR, China","MAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.036993376","0.280014086","0.727273598","2.364127672","7.003324245","9.212005085","13.60858974","22.52121677","25.17188016","25.74212398","31.48409738","34.86292717","46.4","47.327","49.24","54","55.198","60.20369672","61.31","65.8","69.78","77.60013186","81.64298546","",
"St. Martin (French part)","MAF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.003710492","0.005675444","0.021635203","0.142300767","0.175595345","0.693791245","1.371438101","2.373253192","3.353366681","11.60793477","15.08444452","19.77119157","21.5","33.1","41.3","52","46.1074826","55.41605319","56","56.8","57.08","58.27123642","",
"Monaco","MCO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","42.18486345","46.64614236","48.04711717","49.49116892","52.49019668","55.46482606","61.47603971","64.3776824","67.25","70.1","75","80.3","87","90.7","92.4","93.36330202","95.20817797","",
"Moldova","MDA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000825391","0.003457217","0.004643901","0.028128808","0.260818206","0.600695269","1.282846417","1.487812952","3.787242799","7.407544584","10.62939084","14.63027046","19.62064771","20.45","23.39","27.5","32.3","38","43.37","45","46.6","63.30662538","70.99999911","",
"Madagascar","MDG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.003695196","0.014333647","0.062561023","0.168608781","0.196394691","0.222511586","0.339720155","0.423252419","0.525353655","0.567721802","0.607552239","0.65","1.65","1.63","1.7","1.9","2.3","3","3.7","4.17397219","4.713662899","",
"Maldives","MDV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.22693009","0.309444238","0.569627464","1.119908615","2.203872939","3.617290649","5.347765169","5.97659285","6.588254875","6.869605067","11.03635278","16.3","23.2","24.8","26.53","34","38.9301","44.1","49.28","54.46195515","59.09258997","",
"Middle East & North Africa","MEA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00196039038588653","","","","","0.0371438535762088","0.0844233660692767","0.227743979372917","0.487321735461687","0.918917803896499","1.69301270423432","2.0766498906855","3.75720889498429","5.12923073959464","8.35129809420298","9.75306816782806","11.7924022550573","15.0413603774066","18.7368378825078","21.5977033056323","24.852629196698","27.7842212894293","31.5633752546456","35.2497982447957","40.1385077814278","44.2318192716161","47.6214167533341","",
"Mexico","MEX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005880695","0.01730781","0.028305042","0.043339167","0.10256419","0.20040628","0.62731154","1.265783278","1.857436221","5.081384153","7.038023117","11.9","12.9","14.1","17.21","19.52","20.81","21.71","26.34","31.05","37.17629541","39.75","43.46","44.39","57.43104299","59.540446","",
"Marshall Islands","MHL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.037059432","","","0.966071567","1.534271796","1.706614078","2.335444575","2.569750367","3.599776814","3.878702398","3.795590214","3.95","4.6","5.6","7","10","12.5","14","16.8","19.2824418","29.78777936","",
"Middle income","MIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00622563147314348","0.0142652043558014","0.0403617399946927","0.0852358444887938","0.169864958900732","0.390258930857315","0.77870007278667","1.57486803381673","2.23874710251438","3.76624405307758","4.94074105506408","6.34087366041908","7.50845511741238","9.2280780539945","12.0661639855185","14.9311130431584","17.8927450232488","21.8918464800554","25.0563591135271","28.5088810583159","31.4773340672911","35.0886608262618","38.8997437233641","41.9261986366193","",
"Macedonia, FYR","MKD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.04074384","0.075995734","0.503985009","1.002861666","1.49733026","2.485566316","3.468184608","17.33","19.07","24.44","26.45","28.62","36.3","46.04","51.77","51.9","56.7","57.44994731","65.24","68.06","70.3802","72.15681447","",
"Mali","MLI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.002055228","0.010085919","0.019793888","0.060909873","0.142545755","0.185897413","0.227045578","0.310364443","0.43281964","0.507063136","0.729627281","0.81","1.57","1.8","2","2.2","2.8","3.5","7","10.33","11.11218649","",
"Malta","MLT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.224995699","1.051527475","3.920605132","6.500783995","7.759798038","13.11370871","17.87784832","28.92","31.64","34.62","41.24","40.41","46.9","50.08","58.86","63","68.01982379","68.19987429","68.9138","73.17","76.184","77.28939482","",
"Myanmar","MMR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.000151709","","0.000289277","0.000426494","0.024064149","0.024337392","0.065238856","0.182048331","0.217128445","0.22","0.22","0.25","0.98","4","8","11.52","21.72583401","25.07330424","",
"Middle East & North Africa (excluding high income)","MNA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00282568886820953","0.0131440587460298","0.0258900855289049","0.0744515281849407","0.158224277027974","0.41662660525278","0.842207741591236","1.14136924688882","2.81671008109906","4.05009639610098","7.41694566662921","8.53921872627493","9.91224974903069","11.8482386141769","14.9671374817215","17.671424630732","20.6189163555238","22.8686217174942","26.1350119922146","29.6580978422723","34.6865758659566","39.0100700343807","42.4675811382216","",
"Montenegro","MNE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3500686","27.1","28.9","30.8","32.9","35.1","37.5","35.61154125","56.83878255","60.31","61","68.11958104","69.88164684","",
"Mongolia","MNG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.008811225","0.018160749","0.112742554","0.145810542","0.50847156","1.255652004","1.653238239","2.039572603","","","","","9","9.8","10","10.2","12.49999111","16.4","17.69998424","19.94244743","21.43603111","22.2657705","",
"Northern Mariana Islands","MNP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.003042979","0.011842611","0.020197055","0.056250629","0.10959253","0.160031947","0.259612611","0.419538844","0.679447835","0.854357118","0.842954488","0.91","1.56","2.68","4.17","4.3","6","7.29393733","9.236314896","16.93353299","17.52123909","",
"Mauritania","MRT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004172527","0.040594795","0.118464464","0.192031462","0.261448552","0.363229415","0.424004896","0.481470438","0.669966475","0.979661253","1.433613196","1.87","2.28","4","4.5","5","6.2","10.7","15.19912669","18","",
"Mauritius","MUS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.183769158","0.475629193","2.565279962","4.652213227","7.281535115","8.780904019","10.25262467","12.1871062","13.68908859","15.17222875","16.7","20.22","21.81","22.51","28.33","34.95","35.42","40.11682514","44.80327537","50.13931848","53.22617811","",
"Malawi","MWI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.004668518","0.018057365","0.087278755","0.126780945","0.164020725","0.215094727","0.278815116","0.347505335","0.384489334","0.42513749","0.965864737","0.7","1.07","2.26","3.33","4.3506","5.05","5.83","9.298148347","9.614097296","",
"Malaysia","MYS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.001047822","0.025538478","0.099607417","0.145673837","0.852044466","2.307393234","6.751770483","12.3055022","21.38473116","26.6959725","32.33820434","34.97115234","42.25226563","48.62917025","51.63798899","55.7","55.8","55.9","56.3","61","65.8","57.05751226","63.66542588","71.06406781","78.78830993","",
"North America","NAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.743037088114256","1.10495093606653","1.64464582017631","2.16453221642111","4.61787674897972","8.73682316992406","15.4694997716459","20.9751340713823","29.5855705112925","35.8824799767721","43.8793741089147","50.1620212513884","59.0571968931638","61.9397408705414","64.8742472235062","68.3278747895771","69.2704538253649","74.8236050881278","74.2665029928779","71.9166465147234","72.5404836415795","71.042549590574","75.5235833999092","72.8302881787651","74.4048152933966","75.94103574213","77.5404103808318","",
"Namibia","NAM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.006172051","0.009032145","0.058750679","0.286745093","0.336217708","1.644739547","2.416979442","2.633699769","3.359839886","3.804715615","4.010046644","4.398870647","4.835610778","5.329003772","6.5","11.6","12","12.9414","13.9","14.84","25.68785182","31.03334594","",
"New Caledonia","NCL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.005179013","0.252983946","0.989334969","1.936042825","5.688147323","13.93954882","18.23710978","22.38979742","26.40833447","30.29804621","32.35901475","33.51571468","35.05","34.51","33.99","42","50","58","66","70","74.00175279","","",
"Niger","NER","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.001039305","0.002008766","0.002911503","0.028136022","0.036261294","0.105185431","0.127152469","0.155698704","0.189933734","0.221341351","0.294033977","0.39039062","0.7","0.76","0.83","1.3","1.4077","1.7","1.95","2.476219975","4.32275803","",
"Nigeria","NGA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00883298","0.017237401","0.025231461","0.041038723","0.064080808","0.08990137","0.320461976","0.558576245","1.286137641","3.549155718","5.545036083","6.77","8","9.3","11.5","13.8","16.1","19.1","21","24.5","25.67","",
"Nicaragua","NIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.013166228","0.030046478","0.084093291","0.206216818","0.303808975","0.497901643","0.980216487","1.448799428","1.714729584","1.880412532","2.320664609","2.566351177","2.805573063","3.9","5.3","7.3","10","10.6","13.5","15.5","17.6","19.7042915","24.57183396","",
"Netherlands","NLD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334386942","0.531496128","1.320008028","1.967087737","3.257308831","6.47315766","9.649069145","14.0655114","22.24382769","39.17600725","43.98435137","49.37306211","61.29","64.35","68.52","81","83.7","85.82","87.42","89.63","90.72","91.41999576","92.85999236","93.9564","91.666666","91.72413793","90.4109589","",
"Norway","NOR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707299448","1.407395158","2.216365832","2.783990846","4.152450292","6.423220493","18.25031077","20.41788144","22.56011255","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.48998265","94.64997805","95.0534","96.3","96.8103","97.29820367","",
"Nepal","NPL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000924878","0.004510473","0.021998858","0.064393596","0.146668869","0.204651684","0.240015303","0.31295606","0.382810917","0.449843651","0.826551266","1.141389164","1.41","1.73","1.97","7.93","9","11.1493","13.3","15.44","17.58161801","19.68876384","",
"Nauru","NRU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","2.987155233","","","","","","","","","","54","","","","","","",
"New Zealand","NZL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.285941241","0.631215367","3.168718848","4.88424078","8.041899368","14.6015244","31.63626081","41.49448266","47.37955654","53.24101529","59.08075328","60.96253987","61.84762781","62.72021237","69","69.76","72.03","79.7","80.46","81.23","81.64447018","82.78","85.5","88.22288882","88.47018635","",
"OECD members","OED","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.245909019289623","0.433388347516486","0.667901583727494","0.881598473189724","1.77722331667065","3.34846307615022","6.10792493164552","9.55886834958936","14.3089896499294","20.6575794158039","27.8838387432267","33.3980169075884","41.5248260413295","45.7209846360146","50.5291015366622","54.1468285704574","56.6075568188913","61.8761411302316","63.912649043576","65.321687118511","67.6206343303804","68.5340432985144","70.949513494628","72.2550666160652","73.8512428658348","76.5197458048123","78.5856447919297","",
"Oman","OMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.439792805","0.862725306","2.515665987","3.520421417","5.893841521","6.873396039","7.255742945","6.75885217","6.68358142","8.299716673","16.68","20","26.8","35.8278","48","60","66.45","70.22","66.13381127","69.81521334","",
"Other small states","OSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.859184372175153","1.48385116078489","2.53528546988723","3.34837367530857","5.39316553539216","6.65069918279289","8.61556704022553","10.3492258401439","12.1488749776688","12.8946337542853","14.2783101849321","16.122745409585","18.7726712159491","20.8043309884921","24.4003751662412","28.0245855523691","31.3520810149364","36.1721607960415","39.8946640329072","43.4281271503527","45.5935394527356","",
"Pakistan","PAK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000122702","0.00299173","0.027549238","0.043947719","0.055357238","","1.318550779","2.577426737","5.041158126","6.164320985","6.332329098","6.5","6.8","7","7.5","8","9","9.96","10.9","12","14","15.51455779","",
"Panama","PAN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.007636899","0.056123043","0.219998526","0.539065541","2.750648071","3.836864509","6.554796477","7.268399878","8.518077815","9.987424077","11.14086254","11.48400928","17.34956617","22.29","33.82","39.08","40.1","42.7","40.30189522","44.03","44.92","51.20542499","54","",
"Peru","PER","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.008504578","0.033412305","0.24623258","0.403429701","1.19038044","1.952497608","3.076430611","7.578762957","8.96694917","11.6","14.1","17.1","20.7","25.2","30.57","31.4","34.77","36.01","38.2","39.2","40.2","40.9","45.46174069","",
"Philippines","PHL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.005844253","0.028585702","0.055946029","0.136912963","1.103405994","1.431608803","1.982253196","2.52400566","4.332275746","4.857672267","5.243628452","5.397636329","5.740586325","5.97","6.22","9","25","29","36.2351","48.09902359","49.6","53.7","55.5","",
"Palau","PLW","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","20.24393947","21.60152718","26.97033263","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.002067023","0.100588321","0.234958542","0.667113315","0.835249302","0.904103545","1.321656935","1.374404668","1.507912772","1.716190476","1.754487261","1.790559361","1.15","1.61","1.28","2","3.5","5.1","6.5","7.9","9.601538462","",
"Poland","POL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.005229468","0.052127181","0.129961704","0.389098144","0.647752333","1.295200255","2.073465474","4.102272002","5.45644373","7.285428708","9.900669707","21.15","24.87","32.53","38.81","44.58","48.6","53.13","58.97","62.32","61.94999897","62.30999727","62.8492","66.6","67.997","73.3007","",
"Pre-demographic dividend","PRE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00482366735595637","0.0139107706191914","0.0284474635352648","0.0730802208190776","0.123098076207229","0.186957927907997","0.36354277791977","0.64502349489549","0.989968973418211","1.72702963265446","2.47713132475269","3.32470681906747","3.69828013194688","4.4105681855471","6.29106841660804","7.19288418705131","8.68208097002009","10.415419509271","12.487723631158","15.1543437750562","17.3543990629731","",
"Puerto Rico","PRI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.027254662","0.135102783","0.268160428","1.331822159","2.647646679","5.265682651","10.47464821","15.63003092","17.54764757","19.70702566","22.13073823","23.40005045","25.44241821","27.86","38","41.5","45.3","48","68.9999826","68.99999","76.13385972","79.46876883","80.32","",
"Korea, Dem. People’s Rep.","PRK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Portugal","PRT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.10023057","0.250426501","0.450161608","0.718905754","1.494334529","2.98087767","4.953001955","9.870446442","14.74233784","16.43046769","18.08713656","19.37","29.67","31.78","34.99","38.01","42.09","44.13","48.27","53.3","55.24999688","60.33999749","62.0956","64.59","68.6329","70.42356709","",
"Paraguay","PRY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020359612","0.099576719","0.194904951","0.38165732","0.747630712","1.098793836","1.794969598","2.111942082","3.452438431","7.907007861","7.962073884","11.21","14.27","18.9","19.8","24.76351588","29.34","36.9","43","48.43868795","51.34987436","",
"West Bank and Gaza","PSE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","1.111306207","1.836854839","3.100092235","4.130616356","4.400904826","16.005","18.41","21.176","24.358","32.23","37.4","41.08","43.4","46.6","53.67","57.42419241","61.17838483","",
"Pacific island small states","PSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0217089806770952","0.131097921879554","0.285080151648422","0.612237964649537","0.870562129718306","1.45822209392483","1.86085387336005","3.99647813924849","4.54842383901153","5.17447490564815","5.58289521226582","6.49838617346761","7.39786557419891","8.6969556801734","10.8779203291296","12.9869185351363","17.6735210293329","20.7622988063232","22.0789555753044","24.7932510563775","28.0136158962206","30.6784565822389","",
"Post-demographic dividend","PST","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.272078070930674","0.495595021940689","0.777235172924425","1.00993762776102","2.01300123740506","3.75036710486526","6.82563169038674","10.6837334709427","15.9216549981105","22.9428359248453","30.5723616958021","36.6531581049143","44.7157512471497","49.7980076884617","54.9763348347953","58.5039299700699","60.4221007193082","65.6693740891524","67.6511373013156","68.8425372386594","70.9546050934313","71.402755532392","74.2181273918662","75.6981701533814","77.3574382691782","79.0536858001459","80.9390437607682","",
"French Polynesia","PYF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.090971944","0.21438525","1.316164696","3.448900232","6.357063545","6.251588946","8.200216486","14.12429379","17.88453743","21.54218547","25.10796425","28.59","33.87","44.6","49","49","52.87663059","56.8","60.68","64.56020975","68.44041949","",
"Qatar","QAT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.190209535","0.930185833","3.083749186","3.52002985","4.070728915","4.863679179","6.170268561","10.22612893","19.24233642","20.70164785","24.73349378","28.97411271","37","44.3","53.1","69","69","69.3","85.3","91.49","92.88482645","94.29111815","",
"Romania","ROU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.003703214","0.026300162","0.074952756","0.221622649","0.445444676","2.237649473","2.697580217","3.613717291","4.538669029","6.58","8.9","15","21.5","24.66","28.3","32.42","36.6","39.93","40.00999678","45.87999425","49.7645","54.08","55.7632","59.50395129","",
"Russian Federation","RUS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.000672532","0.013447238","0.053817493","0.148151042","0.26975293","0.472963763","0.812744451","1.018984614","1.977230109","2.944367787","4.128271818","8.298860616","12.8593889","15.2266732","18.02327746","24.66","26.83","29","43","49","63.8","67.97","70.52","73.41","76.40908522","",
"Rwanda","RWA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000883372","0.001625791","0.011763573","0.067176482","0.06283146","0.24067241","0.292784719","0.356918467","0.430854243","0.556041165","","2.115387178","4.5","7.7","8","7","8.023854277","9","10.6","18","20","",
"South Asia","SAS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.00010898317633728","0.000213588190327478","0.00107873838776558","0.0224723897486006","0.0407987010609245","0.0600474207468359","0.117013677938458","0.226317005562423","0.473920912087836","0.663556204199172","1.46254523727257","1.84316441300353","2.18437603564208","2.54668832789986","2.98334830636695","3.97340011784188","4.41682340804885","5.1571126465903","7.20654564155376","9.39309278703748","11.512009799094","13.7466237906087","19.0709449795339","23.1889008556779","26.466113346813","",
"Saudi Arabia","SAU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.010956134","0.026732651","0.052099031","0.101429893","0.49358534","2.210691809","4.681053166","6.38470502","8.001582891","10.234533","12.70503599","19.45955435","30","36","38","41","47.5","54","60.5","64.71365737","69.6162358","73.75090368","",
"Sudan","SDN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0.001231819","0.004805071","0.008794581","0.025785032","0.140185224","0.439477639","0.538471703","0.791561615","1.292040678","","8.66","","","16.7","17.46","21","22.7","24.64","26.61492855","28","",
"Senegal","SEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000692848","0.011238219","0.027347441","0.079871379","0.311090952","0.403967486","0.983794059","1.006454537","2.10143643","4.38602398","4.786684083","5.611738652","6.89","7.12","7.5","8","9.8","10.8","13.1","17.7","21.69026413","25.66476804","",
